"task_id","family","mode","hits","total","rate","penalized_rate","looping","hit_ids","response_preview"
"compute_ratio_mixture","math","baseline","4","6","0.6667","0.6667","False","ratio,parts,concentrate,water","The ratio of concentrate to water is 2:5. Total parts = 2 + 5 = 7 parts. Each part corresponds to 42 L ? 7 = 6 L. Concentrate needed = 2 ? 6 L = 12 L. Water needed = 5 ? 6 L = 30 L"
"compute_ratio_mixture","math","memory","5","6","0.8333","0.8333","False","ratio,parts,concentrate,water,total_check","The task requires finding the quantities of concentrate and water for a 2:5 ratio with a total volume of 42 liters. First, determine the parts: 2 + 5 = 7 parts. Each part is 42 ? 7"
"compute_average_speed","math","baseline","6","6","1","1","False","first_time,second_time,total_distance,total_time,answer,units","**Distance:** - First leg: 150 km - Second leg: 90 km **Time for each leg:** - Time? = Distance / Speed = 150 km ? 60 km/h = **2.5 hours** - Time? = 90 km ? 45 km/h = **2 hours** *"
"compute_average_speed","math","memory","3","6","0.5","0.5","False","total_distance,answer,units","**Recalled experience:** Average speed = total distance ? total time **Task facts:** - Distance? = 150 km at 60 km/h ? Time? = 150 ? 60 = 2.5 h - Distance? = 90 km at 45 km/h ? Tim"
"compute_linear_equation","math","baseline","5","5","1","1","False","expand,combine,add_12,divide,answer","**Solution:** 3(x - 4) + 2x = 46 Expand: 3x - 12 + 2x = 46 Combine like terms: 5x - 12 = 46 Add 12 to both sides: 5x = 58 Divide by 5: x = 11.6 **Answer:** x = 11.6 (unitless)"
"compute_linear_equation","math","memory","5","5","1","1","False","expand,combine,add_12,divide,answer","**Recalled experience:** The task is to solve a linear equation by expanding and combining like terms, then isolating \(x\). **Calculation steps:** 1. Expand the left side: \[ 3(x "
"compute_probability_without_replacement","math","baseline","5","6","0.8333","0.8333","False","first_prob,second_prob,multiply,simplified,without_replacement","The probability both balls are red is calculated by multiplying the probabilities of drawing a red ball first, then another red ball without replacement. First draw: P(red) = 5 / ("
"compute_probability_without_replacement","math","memory","2","6","0.3333","0.3333","False","decimal,without_replacement","The recalled experience is that when drawing two balls **without replacement** from a set of 8 balls (5 red, 3 blue), the probability that both are red is calculated by multiplying"
"compute_ticket_table","math","baseline","3","5","0.6","0.6","False","team_a,team_b,compare","Team A starts with 12 open tickets, closes 7, so 5 remain after closing. Team B starts with 20 open tickets, closes 13, leaving 7. Adding the new tickets (5 for A and 4 for B) give"
"compute_ticket_table","math","memory","4","5","0.8","0.8","False","team_a,team_b,total,compare","Team A: Starts with 12 open tickets, closes 7 ? remaining = 5. Receives 5 new tickets ? final = 5 + 5 = 10. Team B: Starts with 20 open tickets, closes 13 ? remaining = 7. Receives"
"compute_subscription_total","math","baseline","5","5","1","1","False","monthly,six_months,setup,credit,answer","The total cost is $19.99 per month for 6 months, which equals $119.94. Adding the $14.95 setup fee gives a subtotal of $134.89. Subtracting the $10 credit results in a final amount"
"compute_subscription_total","math","memory","5","5","1","1","False","monthly,six_months,setup,credit,answer","**Recalled Experience:** The task involves calculating the total cost of a subscription over multiple months, including an initial setup fee and a credit amount. The calculation me"
"compute_tiered_pricing","math","baseline","5","5","1","1","False","first_tier,extra_units,second_tier,fixed_fee,answer","The bill is calculated as follows: - First 100 units at $0.12 each = $12.00 - Units above 100 (35 units) at $0.18 each = $6.30 - Fixed fee = $6.00 Total bill = $12.00 + $6.30 + $6."
"compute_tiered_pricing","math","memory","4","5","0.8","0.8","False","first_tier,second_tier,fixed_fee,answer","The bill consists of two parts: - First 100 units at $0.12 each ? \(100 \times 0.12 = \$12\) - Units above 100 (i.e., from 101 to 135) at $0.18 each ? \(35 \times 0.18 = \$6.30\) T"
