"task_id","family","mode","hits","total","rate","penalized_rate","looping","hit_ids","response_preview"
"compute_ratio_mixture","math","baseline","5","6","0.8333","0.8333","False","ratio,parts,concentrate,water,total_check","The ratio of concentrate to water is 2 parts to 5 parts, making a total of 7 parts. Total volume = 42 liters. Concentrate needed = (2/7) ? 42 = 12 liters. Water needed = (5/7) ? 42"
"compute_ratio_mixture","math","memory","5","6","0.8333","0.8333","False","ratio,parts,concentrate,water,total_check","**Memory Pattern Applied:** Relevant remembered experiences, compressed into cognitive cues. **Task Analysis:** Cleaning mix ratio 2:5 (concentrate:water). Total volume = 42 liters"
"compute_average_speed","math","baseline","6","6","1","1","False","first_time,second_time,total_distance,total_time,answer,units","**Distance:** 150 km + 90 km = **240 km** **Time for first leg:** 150 km ? 60 km/h = **2.5 hours** **Time for second leg:** 90 km ? 45 km/h = **2 hours** **Total time:** 2.5 h + 2 "
"compute_average_speed","math","memory","6","6","1","1","False","first_time,second_time,total_distance,total_time,answer,units","**Distance:** 150 km + 90 km = **240 km** **Time for first leg:** 150 km ? 60 km/h = **2.5 hours** **Time for second leg:** 90 km ? 45 km/h = **2 hours** **Total time:** 2.5 h + 2 "
"compute_linear_equation","math","baseline","5","5","1","1","False","expand,combine,add_12,divide,answer","**Step-by-step solution:** 1. Start with the equation: \(3(x - 4) + 2x = 46\). 2. Distribute the 3 inside the parentheses: \(3 \cdot x - 3 \cdot 4 + 2x = 46\) ? \(3x - 12 + 2x = 46"
"compute_linear_equation","math","memory","4","5","0.8","0.8","False","combine,add_12,divide,answer","**Relevant remembered experiences:** - Linear equations are solved by isolating the variable term on one side of the equation. - The distributive property is used to expand parenth"
"compute_probability_without_replacement","math","baseline","5","6","0.8333","0.8333","False","first_prob,second_prob,multiply,simplified,without_replacement","The probability both balls are red is calculated by multiplying the probabilities of drawing a red ball first and then another red ball without replacement. The initial probability"
"compute_probability_without_replacement","math","memory","2","6","0.3333","0.3333","False","decimal,without_replacement","The probability of drawing two red balls without replacement from a bag containing 5 red and 3 blue balls is calculated as follows: First, the probability of drawing a red ball on "
"compute_ticket_table","math","baseline","4","5","0.8","0.8","False","team_a,team_b,total,compare","Team A starts with 12 open tickets, closes 7, and receives 5 new tickets. Team B starts with 20 open tickets, closes 13, and receives 4 new tickets. **Calculation:** - Team A remai"
"compute_ticket_table","math","memory","4","5","0.8","0.8","False","team_a,team_b,total,compare","Team A: 12 - 7 + 5 = 10 open tickets Team B: 20 - 13 + 4 = 11 open tickets Total open tickets: 10 + 11 = 21 Team B has more."
"compute_subscription_total","math","baseline","4","5","0.8","0.8","False","monthly,six_months,setup,answer","The total cost is $19.99 per month for 6 months, which equals $119.94. Adding the setup fee of $14.95 gives a subtotal of $134.89. Subtracting the credit of $10 results in a final "
"compute_subscription_total","math","memory","4","5","0.8","0.8","False","monthly,six_months,setup,answer","The subscription costs $19.99 per month for 6 months, which is $19.99 ? 6 = $119.94. Adding the setup fee of $14.95 gives $119.94 + $14.95 = $134.89. Subtracting the credit of $10 "
"compute_tiered_pricing","math","baseline","4","5","0.8","0.8","False","first_tier,second_tier,fixed_fee,answer","The bill is calculated as follows: - First 100 units at $0.12 per unit = 100 ? $0.12 = $12.00 - Units above 100 (135 ? 100 = 35) at $0.18 per unit = 35 ? $0.18 = $6.30 - Fixed fee "
"compute_tiered_pricing","math","memory","5","5","1","1","False","first_tier,extra_units,second_tier,fixed_fee,answer","The utility bill charges $0.12 per unit for the first 100 units, then $0.18 per unit for any additional units above 100. The fixed fee is $6. For 135 units, there are 35 units in e"
