"task_id","family","mode","hits","total","rate","penalized_rate","looping","hit_ids","response_preview"
"compute_ratio_mixture","math","memory","2","6","0.3333","0.3333","False","concentrate,water","**Arithmetic Lines:** 1. Total parts = 2 + 5 = 7 2. Concentrate part = 2/7 of total volume 3. Water part = 5/7 of total volume **Calculation:** - Concentrate: (2 ? 7) ? 42 = 12 lit"
"compute_average_speed","math","baseline","6","6","1","1","False","first_time,second_time,total_distance,total_time,answer,units","**Distance:** 150 km + 90 km = **240 km** **Time for first part:** Time? = Distance / Speed = 150 km ? 60 km/h = **2.5 hours** **Time for second part:** Time? = Distance / Speed = "
"compute_average_speed","math","memory","3","6","0.5","0.5","False","total_distance,answer,units","**Distance:** 150 km + 90 km = **240 km** **Time for first leg:** time? = distance / speed = 150 km ? 60 km/h = **2.5 h** **Time for second leg:** time? = 90 km ? 45 km/h = **2 h**"
"compute_linear_equation","math","baseline","5","5","1","1","False","expand,combine,add_12,divide,answer","3(x - 4) + 2x = 46 3x - 12 + 2x = 46 5x - 12 = 46 5x = 58 x = 11.6 Final answer: x = 11.6"
"compute_linear_equation","math","memory","5","5","1","1","False","expand,combine,add_12,divide,answer","**Algebraic steps:** 1. Expand: \(3(x - 4) + 2x = 46\) ? \(3x - 12 + 2x = 46\). 2. Combine like terms: \(5x - 12 = 46\). 3. Add 12 to both sides: \(5x = 58\). 4. Divide by 5: \(x ="
"compute_probability_without_replacement","math","baseline","4","6","0.6667","0.6667","False","first_prob,second_prob,multiply,simplified","The probability both are red is calculated as follows: First draw: 5/8 (since there are 5 red out of 8 total balls). Second draw: 4/7 (after removing one red ball, leaving 4 red an"
"compute_probability_without_replacement","math","memory","3","6","0.5","0.5","False","first_prob,second_prob,multiply","1. Total balls = 5 + 3 = 8 2. Probability first ball is red = 5/8 3. After one red removed, remaining balls = 7; red left = 4 4. Probability second ball is red given first was red "
"compute_ticket_table","math","baseline","3","5","0.6","0.6","False","team_a,team_b,total","Team A: 12 - 7 + 5 = 10 Team B: 20 - 13 + 4 = 11 Total open tickets: 10 + 11 = 21 Team with more: Team B"
"compute_ticket_table","math","memory","4","5","0.8","0.8","False","team_a,team_b,total,compare","Team A: 12 - 7 + 5 = 10 Team B: 20 - 13 + 4 = 11 Total open tickets: 10 + 11 = 21 Team B has more."
"compute_subscription_total","math","baseline","5","5","1","1","False","monthly,six_months,setup,credit,answer","19.99 ? 6 = 119.94 119.94 + 14.95 = 134.89 134.89 - 10 = 124.89 Total cost: $124.89"
"compute_subscription_total","math","memory","5","5","1","1","False","monthly,six_months,setup,credit,answer","**Arithmetic Lines:** - Monthly Cost ? 6 Months = (19.99 ? 6) = $119.94 - Add Setup Fee = 119.94 + 14.95 = $134.89 - Subtract Credit = 134.89 - 10 = $124.89 **Final Answer:** $124."
"compute_tiered_pricing","math","baseline","5","5","1","1","False","first_tier,extra_units,second_tier,fixed_fee,answer","135 units = 100 + 35 First 100 units at $0.12/unit: 100 ? $0.12 = $12.00 Units above 100 (35) at $0.18/unit: 35 ? $0.18 = $6.30 Fixed fee: $6.00 Total bill: $12.00 + $6.30 + $6.00 "
"compute_tiered_pricing","math","memory","5","5","1","1","False","first_tier,extra_units,second_tier,fixed_fee,answer","**Arithmetic Lines:** - First 100 units at $0.12/unit = 100 ? 0.12 = **$12.00** - Units above 100: 135 ? 100 = 35 units at $0.18/unit = 35 ? 0.18 = **$6.30** - Fixed fee = **$6.00*"
